cik,date,value,component
1866838,2024-01-01,1,adoption_domestic
1873722,2024-01-01,1,adoption_domestic
1883685,2024-01-01,1,adoption_domestic
1884046,2024-01-01,1,adoption_domestic
1886894,2024-01-01,1,adoption_domestic
1892492,2024-01-01,1,adoption_domestic
1895618,2024-01-01,1,adoption_domestic
1897245,2024-01-01,1,adoption_domestic
1911545,2024-01-01,1,adoption_domestic
1918694,2024-01-01,1,adoption_domestic
1920406,2024-01-01,1,adoption_domestic
1929231,2024-01-01,1,adoption_domestic
1937987,2024-01-01,1,adoption_domestic
1981792,2024-01-01,1,adoption_domestic
56679,2025-01-01,1,adoption_domestic
63276,2025-01-01,1,adoption_domestic
771999,2025-01-01,1,adoption_domestic
774415,2025-01-01,1,adoption_domestic
789570,2025-01-01,1,adoption_domestic
874866,2025-01-01,1,adoption_domestic
876883,2025-01-01,1,adoption_domestic
894501,2025-01-01,1,adoption_domestic
896493,2025-01-01,1,adoption_domestic
908259,2025-01-01,1,adoption_domestic
915779,2025-01-01,1,adoption_domestic
1119190,2025-01-01,1,adoption_domestic
1133311,2025-01-01,1,adoption_domestic
1169138,2025-01-01,1,adoption_domestic
1173204,2025-01-01,1,adoption_domestic
1282224,2025-01-01,1,adoption_domestic
1315098,2025-01-01,1,adoption_domestic
1326205,2025-01-01,1,adoption_domestic
1326380,2025-01-01,1,adoption_domestic
1326801,2025-01-01,1,adoption_domestic
1338929,2025-01-01,1,adoption_domestic
1376321,2025-01-01,1,adoption_domestic
1400891,2025-01-01,1,adoption_domestic
1419793,2025-01-01,1,adoption_domestic
1439264,2025-01-01,1,adoption_domestic
1464343,2025-01-01,1,adoption_domestic
1471781,2025-01-01,1,adoption_domestic
1477960,2025-01-01,1,adoption_domestic
1495932,2025-01-01,1,adoption_domestic
1499275,2025-01-01,1,adoption_domestic
1503658,2025-01-01,1,adoption_domestic
1515139,2025-01-01,1,adoption_domestic
1517228,2025-01-01,1,adoption_domestic
1527613,2025-01-01,1,adoption_domestic
1527702,2025-01-01,1,adoption_domestic
1529113,2025-01-01,1,adoption_domestic
1597846,2025-01-01,1,adoption_domestic
1600347,2025-01-01,1,adoption_domestic
1621672,2025-01-01,1,adoption_domestic
1641398,2025-01-01,1,adoption_domestic
1648960,2025-01-01,1,adoption_domestic
1651992,2025-01-01,1,adoption_domestic
1661779,2025-01-01,1,adoption_domestic
1679788,2025-01-01,1,adoption_domestic
1682149,2025-01-01,1,adoption_domestic
1704711,2025-01-01,1,adoption_domestic
1706509,2025-01-01,1,adoption_domestic
1708341,2025-01-01,1,adoption_domestic
1710495,2025-01-01,1,adoption_domestic
