cik,date,value,component
1372183,2022-01-01,1,adoption_domestic
1394108,2022-01-01,1,adoption_domestic
1436229,2022-01-01,1,adoption_domestic
1437491,2022-01-01,1,adoption_domestic
1491487,2022-01-01,1,adoption_domestic
1499453,2022-01-01,1,adoption_domestic
1507605,2022-01-01,1,adoption_domestic
1510832,2022-01-01,1,adoption_domestic
1514416,2022-01-01,1,adoption_domestic
1535079,2022-01-01,1,adoption_domestic
1588489,2022-01-01,1,adoption_domestic
1675033,2022-01-01,1,adoption_domestic
1679788,2022-01-01,1,adoption_domestic
1686400,2022-01-01,1,adoption_domestic
1705181,2022-01-01,1,adoption_domestic
1706509,2022-01-01,1,adoption_domestic
1723788,2022-01-01,1,adoption_domestic
1725210,2022-01-01,1,adoption_domestic
1728328,2022-01-01,1,adoption_domestic
1729997,2022-01-01,1,adoption_domestic
1732406,2022-01-01,1,adoption_domestic
1732409,2022-01-01,1,adoption_domestic
1737372,2022-01-01,1,adoption_domestic
1748945,2022-01-01,1,adoption_domestic
1755101,2022-01-01,1,adoption_domestic
1761325,2022-01-01,1,adoption_domestic
1773427,2022-01-01,1,adoption_domestic
1832161,2022-01-01,1,adoption_domestic
1839341,2022-01-01,1,adoption_domestic
1839610,2022-01-01,1,adoption_domestic
1852407,2022-01-01,1,adoption_domestic
1866547,2022-01-01,1,adoption_domestic
4962,2023-01-01,1,adoption_domestic
96223,2023-01-01,1,adoption_domestic
730263,2023-01-01,1,adoption_domestic
798354,2023-01-01,1,adoption_domestic
827876,2023-01-01,1,adoption_domestic
847942,2023-01-01,1,adoption_domestic
880631,2023-01-01,1,adoption_domestic
896493,2023-01-01,1,adoption_domestic
924095,2023-01-01,1,adoption_domestic
924805,2023-01-01,1,adoption_domestic
930236,2023-01-01,1,adoption_domestic
1070494,2023-01-01,1,adoption_domestic
1102993,2023-01-01,1,adoption_domestic
1126162,2023-01-01,1,adoption_domestic
1127475,2023-01-01,1,adoption_domestic
1278021,2023-01-01,1,adoption_domestic
1326732,2023-01-01,1,adoption_domestic
1368458,2023-01-01,1,adoption_domestic
1411494,2023-01-01,1,adoption_domestic
1436229,2023-01-01,1,adoption_domestic
1471824,2023-01-01,1,adoption_domestic
1483646,2023-01-01,1,adoption_domestic
1491487,2023-01-01,1,adoption_domestic
1510832,2023-01-01,1,adoption_domestic
1535079,2023-01-01,1,adoption_domestic
1588489,2023-01-01,1,adoption_domestic
1630212,2023-01-01,1,adoption_domestic
1640384,2023-01-01,1,adoption_domestic
1646972,2023-01-01,1,adoption_domestic
1679788,2023-01-01,1,adoption_domestic
1705181,2023-01-01,1,adoption_domestic
1706509,2023-01-01,1,adoption_domestic
1720265,2023-01-01,1,adoption_domestic
1723788,2023-01-01,1,adoption_domestic
1725210,2023-01-01,1,adoption_domestic
1728328,2023-01-01,1,adoption_domestic
1729997,2023-01-01,1,adoption_domestic
1732406,2023-01-01,1,adoption_domestic
1732409,2023-01-01,1,adoption_domestic
1748945,2023-01-01,1,adoption_domestic
1755101,2023-01-01,1,adoption_domestic
1761325,2023-01-01,1,adoption_domestic
1773427,2023-01-01,1,adoption_domestic
1839610,2023-01-01,1,adoption_domestic
1850270,2023-01-01,1,adoption_domestic
1852407,2023-01-01,1,adoption_domestic
1856696,2023-01-01,1,adoption_domestic
1866547,2023-01-01,1,adoption_domestic
1901886,2023-01-01,1,adoption_domestic
1922331,2023-01-01,1,adoption_domestic
1929589,2023-01-01,1,adoption_domestic
1975931,2023-01-01,1,adoption_domestic
4962,2024-01-01,1,adoption_domestic
7286,2024-01-01,1,adoption_domestic
23194,2024-01-01,1,adoption_domestic
96223,2024-01-01,1,adoption_domestic
764622,2024-01-01,1,adoption_domestic
798354,2024-01-01,1,adoption_domestic
847942,2024-01-01,1,adoption_domestic
880631,2024-01-01,1,adoption_domestic
924805,2024-01-01,1,adoption_domestic
945983,2024-01-01,1,adoption_domestic
1278021,2024-01-01,1,adoption_domestic
1356115,2024-01-01,1,adoption_domestic
1368458,2024-01-01,1,adoption_domestic
1383088,2024-01-01,1,adoption_domestic
1436229,2024-01-01,1,adoption_domestic
1437750,2024-01-01,1,adoption_domestic
1471824,2024-01-01,1,adoption_domestic
1472012,2024-01-01,1,adoption_domestic
1483646,2024-01-01,1,adoption_domestic
1535079,2024-01-01,1,adoption_domestic
1588489,2024-01-01,1,adoption_domestic
1640384,2024-01-01,1,adoption_domestic
1668523,2024-01-01,1,adoption_domestic
1679788,2024-01-01,1,adoption_domestic
1705181,2024-01-01,1,adoption_domestic
1706509,2024-01-01,1,adoption_domestic
1720265,2024-01-01,1,adoption_domestic
1723788,2024-01-01,1,adoption_domestic
1725210,2024-01-01,1,adoption_domestic
1729997,2024-01-01,1,adoption_domestic
1732406,2024-01-01,1,adoption_domestic
1732409,2024-01-01,1,adoption_domestic
1748945,2024-01-01,1,adoption_domestic
1755101,2024-01-01,1,adoption_domestic
1761325,2024-01-01,1,adoption_domestic
1763415,2024-01-01,1,adoption_domestic
1773427,2024-01-01,1,adoption_domestic
1818093,2024-01-01,1,adoption_domestic
1823144,2024-01-01,1,adoption_domestic
1832161,2024-01-01,1,adoption_domestic
1838028,2024-01-01,1,adoption_domestic
1850270,2024-01-01,1,adoption_domestic
1850391,2024-01-01,1,adoption_domestic
1855781,2024-01-01,1,adoption_domestic
1866547,2024-01-01,1,adoption_domestic
1869699,2024-01-01,1,adoption_domestic
1883085,2024-01-01,1,adoption_domestic
1901886,2024-01-01,1,adoption_domestic
1911545,2024-01-01,1,adoption_domestic
1922331,2024-01-01,1,adoption_domestic
1980994,2024-01-01,1,adoption_domestic
1985840,2024-01-01,1,adoption_domestic
1992870,2024-01-01,1,adoption_domestic
4962,2025-01-01,1,adoption_domestic
23194,2025-01-01,1,adoption_domestic
83246,2025-01-01,1,adoption_domestic
96223,2025-01-01,1,adoption_domestic
315709,2025-01-01,1,adoption_domestic
798354,2025-01-01,1,adoption_domestic
810332,2025-01-01,1,adoption_domestic
847942,2025-01-01,1,adoption_domestic
880631,2025-01-01,1,adoption_domestic
910612,2025-01-01,1,adoption_domestic
1046102,2025-01-01,1,adoption_domestic
1275101,2025-01-01,1,adoption_domestic
1278021,2025-01-01,1,adoption_domestic
1383088,2025-01-01,1,adoption_domestic
1436229,2025-01-01,1,adoption_domestic
1471824,2025-01-01,1,adoption_domestic
1512673,2025-01-01,1,adoption_domestic
1559865,2025-01-01,1,adoption_domestic
1580490,2025-01-01,1,adoption_domestic
1588489,2025-01-01,1,adoption_domestic
1679788,2025-01-01,1,adoption_domestic
1682149,2025-01-01,1,adoption_domestic
1705181,2025-01-01,1,adoption_domestic
1720265,2025-01-01,1,adoption_domestic
1723128,2025-01-01,1,adoption_domestic
1723788,2025-01-01,1,adoption_domestic
1725210,2025-01-01,1,adoption_domestic
1763415,2025-01-01,1,adoption_domestic
1771706,2025-01-01,1,adoption_domestic
1773427,2025-01-01,1,adoption_domestic
1783879,2025-01-01,1,adoption_domestic
1818093,2025-01-01,1,adoption_domestic
1821534,2025-01-01,1,adoption_domestic
1823144,2025-01-01,1,adoption_domestic
1838028,2025-01-01,1,adoption_domestic
1844971,2025-01-01,1,adoption_domestic
1850270,2025-01-01,1,adoption_domestic
1850391,2025-01-01,1,adoption_domestic
1855781,2025-01-01,1,adoption_domestic
1860788,2025-01-01,1,adoption_domestic
1869699,2025-01-01,1,adoption_domestic
1901886,2025-01-01,1,adoption_domestic
1911545,2025-01-01,1,adoption_domestic
1922331,2025-01-01,1,adoption_domestic
1985840,2025-01-01,1,adoption_domestic
1992508,2025-01-01,1,adoption_domestic
1995569,2025-01-01,1,adoption_domestic
2000046,2025-01-01,1,adoption_domestic
2000638,2025-01-01,1,adoption_domestic
2011535,2025-01-01,1,adoption_domestic
2013744,2025-01-01,1,adoption_domestic
2015034,2025-01-01,1,adoption_domestic
2020455,2025-01-01,1,adoption_domestic
2020987,2025-01-01,1,adoption_domestic
2039497,2025-01-01,1,adoption_domestic
1800,2001-01-01,1,protocols_domestic
3153,2001-01-01,1,protocols_domestic
4310,2001-01-01,1,protocols_domestic
7789,2001-01-01,1,protocols_domestic
9466,2001-01-01,1,protocols_domestic
10456,2001-01-01,1,protocols_domestic
11544,2001-01-01,1,protocols_domestic
12400,2001-01-01,1,protocols_domestic
12927,2001-01-01,1,protocols_domestic
14272,2001-01-01,1,protocols_domestic
18498,2001-01-01,1,protocols_domestic
18568,2001-01-01,1,protocols_domestic
19411,2001-01-01,1,protocols_domestic
19612,2001-01-01,1,protocols_domestic
20286,2001-01-01,1,protocols_domestic
20388,2001-01-01,1,protocols_domestic
21344,2001-01-01,1,protocols_domestic
21759,2001-01-01,1,protocols_domestic
22356,2001-01-01,1,protocols_domestic
23426,2001-01-01,1,protocols_domestic
25890,2001-01-01,1,protocols_domestic
26324,2001-01-01,1,protocols_domestic
27419,2001-01-01,1,protocols_domestic
28630,2001-01-01,1,protocols_domestic
30554,2001-01-01,1,protocols_domestic
30697,2001-01-01,1,protocols_domestic
32166,2001-01-01,1,protocols_domestic
32198,2001-01-01,1,protocols_domestic
34497,2001-01-01,1,protocols_domestic
34956,2001-01-01,1,protocols_domestic
35527,2001-01-01,1,protocols_domestic
36995,2001-01-01,1,protocols_domestic
37651,2001-01-01,1,protocols_domestic
38074,2001-01-01,1,protocols_domestic
38777,2001-01-01,1,protocols_domestic
39911,2001-01-01,1,protocols_domestic
40730,2001-01-01,1,protocols_domestic
41077,2001-01-01,1,protocols_domestic
41091,2001-01-01,1,protocols_domestic
42872,2001-01-01,1,protocols_domestic
44545,2001-01-01,1,protocols_domestic
46916,2001-01-01,1,protocols_domestic
47111,2001-01-01,1,protocols_domestic
47288,2001-01-01,1,protocols_domestic
47395,2001-01-01,1,protocols_domestic
51644,2001-01-01,1,protocols_domestic
57055,2001-01-01,1,protocols_domestic
59478,2001-01-01,1,protocols_domestic
62709,2001-01-01,1,protocols_domestic
63754,2001-01-01,1,protocols_domestic
64908,2001-01-01,1,protocols_domestic
